category_name,dis_price,discount_pct,ori_price,ranking,sub_category_name,title
화장품/헤어,21000,50,42000,5,All,[미샤]7월 미샤 브랜드 할인 기초 UP TO 50%
화장품/헤어,15000,62,40000,6,All,[토니모리](20%+22%중복)토니모리 청량 여름 필수템 BEST 82%
화장품/헤어,103200,14,120000,7,All,[설화수]인기선물세트 윤조 에센스 자음 탄력(추가 20%+10%)
화장품/헤어,16000,69,52000,8,All,[ahc]AHC DAY 뷰티 빅세일/~20% 쿠폰+사은품
화장품/헤어,4900,69,15900,9,All,[데싱디바]데싱디바 빅세일특가 2021 인기 페디/네일 149종
화장품/헤어,34900,0,34900,10,All,[세타필]세타필 대용량 로션 473ml 3개 +미니어처3종
화장품/헤어,13900,26,18900,11,All,[해피바스]해피바스 스마일 바디워시900g 3종세트 유자/체리/자몽
화장품/헤어,42000,30,60000,12,All,[프리메라]프리메라 클렌징 최대 1+1 혜택 필링 젤 크림 세트
화장품/헤어,7900,0,7900,13,All,땡큐밴드105매-스킨 니플밴드 젖꼭지 유두가리개 패치
화장품/헤어,19800,70,66000,14,All,[마녀공장]마녀공장 상반기 결산 1+1 전라인 빅세일 ~64%
화장품/헤어,10900,52,23000,15,All,[해피바스]오늘하루 아모레퍼시픽 데일리뷰티 특가
신발/잡화,6900,70,23000,2,All,[프롬산타]3+1 여름신상 면 덧신/양말/스타킹 남자여자발목학생
신발/잡화,38710,17,47200,3,All,[아디다스]알파바운스슬라이드 BA8775 B41720 FZ0387 FZ0388
신발/잡화,9400,6,10000,4,All,[코베아]편하고 가벼운 코베아 벨크로 아쿠아 슈즈
신발/잡화,22900,0,22900,5,All,크록스 키즈/성인 베스트 인기품목 34종 (11016-50Q_B)
신발/잡화,8900,69,28900,6,All,[월드컵]월드컵 남성 여성 운동화/런닝화/슬리퍼/샌들/슬립온
신발/잡화,6900,70,23000,7,All,타니즈_여름샌들/뮬/슬리퍼 32종(전 상품 20%SALE)
신발/잡화,28900,0,28900,8,All,[크록스]crocs크록스바야밴드샌들슬리퍼비치슈즈크록밴드10종
신발/잡화,9800,69,32600,9,All,힐슈빌 여성샌들 여름샌들 샌들 스트랩 웨지 플랫샌들
신발/잡화,6400,69,21000,10,All,국산 10켤레 남자양말 패션 발목 덧신 중목 신사 정장
신발/잡화,9900,70,33000,11,All,보가수제화 여름 신상 샌들/뮬/슬리퍼/조리
신발/잡화,9900,70,33000,12,All,신상 여성샌들 여성슬리퍼 여자 샌들 슬리퍼 여름샌들
신발/잡화,8900,69,28900,13,All,[크로커다일]모던 솔리드 자동장우산 초특가 무료배송
신발/잡화,12900,69,42900,14,All,1+1 14K 골드핀 피어싱 (Gold-Pin) 링귀걸이 쥬얼리
패션의류,18900,70,63000,2,All,브리치x아이미마인 누구나 20%+10%쿠폰 셔츠/원피스
패션의류,13400,69,44600,3,All,브리치X저스트원 누구나 20%+10%쿠폰 셔츠/팬츠
패션의류,11900,69,39600,4,All,시크루즈/20%/시크핏/원피스/홈웨어/빅사이즈롱원피스
패션의류,11500,69,38000,5,All,[지오다노]지오다노 패션빅세일 PK/프린트티/버뮤다外UP TO 77%
패션의류,17900,69,59600,6,All,브리치X씨샵인더룸 누구나 20%+10%쿠폰 셔츠/팬츠
패션의류,9800,69,32600,7,All,[지오다노]지오다노 기본티/라운지/원마일웨어/주니어外UP TO76%
패션의류,9900,70,33000,8,All,달리샵 여름신상 빅사이즈 원피스/티셔츠/스커트/팬츠
패션의류,7900,69,25900,9,All,20%쿠폰할인 메이시스 여름 루즈핏 원피스 블라우스
패션의류,12900,70,43000,10,All,20%/아이스냉감/스판/반팔반바지세트/린넨반바지
패션의류,9900,70,33000,11,All,요즘에/썸머세일+20%/청바지/슬랙스/린넨/반바지/3XL~
패션의류,9900,70,33000,12,All,9900원~ 로델리 여름원피스 블라우스 핫팬츠
패션의류,8500,69,28300,13,All,쉬블림로브 20%쿠폰 6800원 균일가 블라우스 원피스
패션의류,7900,69,26300,14,All,[이지바이](20%쿠폰)쿨한 등산바지/추리닝바지/반바지/반팔티
패션의류,14800,69,49300,15,All,캔마트 여름 BEST신상 최대 30%할인+20%쿠폰중복할인
ALL,7500,70,25000,33,All,[에비수]에비수 브랜드 반팔티/티셔츠/바람막이/점퍼/청바지
ALL,35900,7,39000,34,All,[코모도스퀘어]코모도스퀘어 USA코튼 쿨맥스 피케 티셔츠 3종
ALL,30000,0,30000,35,All,[한국투자증권]한국투자증권  온라인 금융상품권 3만원권
ALL,15750,0,15900,36,All,새콤아삭 경북 대석 자두 4.5kg (35g-40g내외)
ALL,5900,69,19600,37,All,20%쿠폰 수맘 여름 요루 면 홈웨어 잠옷 세트
ALL,15900,50,31800,38,All,[버츠비]버츠비 레스-큐 오인트먼트 15g 1+1 +본품증정 (총3개)
ALL,32000,51,66000,39,All,[바닐라코]바닐라코UPTO50% 스킨/베이스/색조 1+1득템+20%쿠폰
ALL,22270,15,26200,40,All,[스팸]스팸 25% 라이트 200g 10개
ALL,47500,5,50000,41,All,[구글플레이](카드가능) 기프트코드 5만원 / 구글 기프트카드
ALL,12900,50,25800,42,All,널담은뚱카롱 오직 널 위한 널담마카롱8구 감동세트
ALL,11500,40,19200,43,All,입맛당기는 춘천 식 닭갈비730g +730g (쿠폰가9780원)
ALL,31900,0,31900,44,All,[파스퇴르우유]파스퇴르 무항생제 바른목장우유 190mL 24입 X2 (48팩)
ALL,11500,51,23900,45,All,[참도깨비]합천콩국수1.5kg+콩가루850g 10인분/쿠폰가 9780원
ALL,12900,70,43000,46,All,[MLB]아동샌들 여아샌들 남아샌들 학생실내화 여아플랫슈즈
e쿠폰/티켓,48500,3,50000,21,All,[쿠우쿠우](쿠우쿠우) 기프티카드 5만원권
e쿠폰/티켓,4750,5,5000,22,All,[구글플레이](카드가능) 기프트코드 5천원 / 구글 기프트카드
e쿠폰/티켓,19000,5,20000,23,All,[GS수퍼마켓](GS THE FRESH)금액상품권2만원
e쿠폰/티켓,8500,29,12000,24,All,[메가박스](메가박스) 메가박스 2D 일반관 예매권
e쿠폰/티켓,14250,5,15000,25,All,[구글플레이](카드가능) 기프트코드 1만 5천원 / 구글 기프트카드
e쿠폰/티켓,48500,3,50000,26,All,[이마트](이마트/트레이더스) 이마트 디지털 금액권 5만원권
e쿠폰/티켓,142500,5,150000,27,All,[구글플레이](카드가능) 기프트코드 15만원 / 구글 기프트카드
e쿠폰/티켓,1000,0,1000,28,All,[컬쳐랜드문화상품권](카드가능)(컬쳐랜드) 문화상품권1천원권(ID바로충전)
e쿠폰/티켓,31280,8,34000,29,All,(투썸플레이스) 스트로베리 초콜릿 생크림
e쿠폰/티켓,26100,13,30000,30,All,[커피빈](커피빈) 모바일교환권 3만원권
e쿠폰/티켓,4750,5,5000,31,All,[컬쳐랜드문화상품권](카드가능)(컬쳐랜드) 문화상품권5천원권(ID바로충전)
e쿠폰/티켓,29400,2,30000,32,All,[SOil](S-OIL) 모바일주유권 3만원/ 실시간발송/ 주유상품권
e쿠폰/티켓,9500,5,10000,33,All,[해피머니](카드가능)(해피머니) 온라인 상품권 1만원
여행,30000,0,30000,23,All,남양주 한림 광릉cc 퍼블릭 골프장 의정부 골프 연습장 베어스타운 국립수목원 천마산 철마산
여행,164320,2,169400,24,All,|5%할인|롤링힐스 호텔(경기 호텔/화성/안산/부천/안양)
여행,54320,3,56000,25,All,|5%할인||제주 호텔| 봄그리고가을 호텔&리조트 (서귀포시)
여행,101850,3,105000,26,All,"|5%할인||전북 리조트| 소노벨 변산 리조트 (정읍,부안,김제,고창)"
여행,50200,2,51750,27,All,"|5%할인||강원 리조트| 현대수 리조트 속초 (속초,고성)"
여행,19900,0,19900,28,All,코엑스아쿠아리움 7월 입장권(코엑스 아쿠아리움/삼성/서울)
여행,93400,1,95300,29,All,|5%할인|라마다 속초(강원 호텔/속초/강릉/양양/고성)
여행,102000,0,102000,30,All,|강원 평창군| 휘닉스 평창 리조트(국내리조트/휘닉스/휘닉스평창/휘닉스파크/애견동반/펫룸)
여행,76150,2,78500,31,All,|5%할인||제주 호텔| 휘슬락 호텔 (제주시)
여행,122000,0,122000,2,국내여행,롯데월드 자유이용권 3매(종일) + 서울시내호텔 1박
여행,23900,0,23900,3,국내여행,(특가)비발디파크 오션월드 특가(~8/31)/홍천/대명/소노/비발디/오션/워터파크/강원도/물놀이
여행,395000,0,395000,4,국내여행,제주신화월드 신화관 2박+조식1회+워터파크+테마파크_12월까지 예약가능
여행,32000,47,61000,5,국내여행,(공식판매처) 에버랜드 7월 종일이용권+사파리월드 Q-PASS(7/1~7/28) /에버랜드큐패스
여행,229900,0,229900,6,국내여행,|최종혜택가 189900원~|제주롯데호텔_역시즌 얼리버드 특가_선착순객실UP+해온튜브제공+인원추가비혜택
여행,59890,0,59890,7,국내여행,|강원 고성군| 아이파크콘도(현대설악)(국내리조트/아이파크/고성/속초/아이파크콘도/현대아이파크/일출)
여행,28900,0,28900,8,국내여행,제주 아쿠아플라넷 AQ패키지권|제주아쿠아리움
여행,67900,3,70000,9,국내여행,"|5%할인||충북 리조트| 소노문 단양 (제천,진천,음성,단양)"
e쿠폰/티켓,48500,3,50000,2,외식,[쿠우쿠우](쿠우쿠우) 기프티카드 5만원권
e쿠폰/티켓,31280,8,34000,3,외식,(투썸플레이스) 스트로베리 초콜릿 생크림
e쿠폰/티켓,26100,13,30000,4,외식,[커피빈](커피빈) 모바일교환권 3만원권
e쿠폰/티켓,8700,13,10000,5,외식,[커피빈](커피빈) 모바일교환권 1만원권
e쿠폰/티켓,30000,0,30000,6,외식,[배스킨라빈스](배스킨라빈스) 모바일 3만원권
e쿠폰/티켓,29100,3,30000,7,외식,[쿠우쿠우](쿠우쿠우) 기프티카드 3만원권
e쿠폰/티켓,28170,6,30000,8,외식,[아웃백스테이크하우스]아웃백 디지털 3만원권
e쿠폰/티켓,5000,0,5000,9,외식,[스타벅스](스타벅스) 망고 패션 후르츠 블렌디드 Tall
e쿠폰/티켓,30000,0,30000,10,외식,(파리바게뜨) NEW 모바일금액권 3만원권
e쿠폰/티켓,26000,0,26000,11,외식,[배스킨라빈스](배스킨라빈스) 골라 먹는 와츄원
e쿠폰/티켓,9800,2,10000,12,외식,[아웃백스테이크하우스](아웃백/이디야)페이즈 기프트_Foodcafe 1만원권
e쿠폰/티켓,67900,3,70000,13,외식,[쿠우쿠우](쿠우쿠우) 기프티카드 7만원권
도서/음반,270000,10,300000,27,All,누리출판  우리 아이 첫 한국사 누리 한국사 65종 세트
도서/음반,56000,9,62220,28,All,[주니어김영사]쿠폰특가 주니어김영사 예비공습국어 시리즈 전7권  문제집세트 예비초등국어 교과연계 문제집
도서/음반,195000,9,216600,29,All,[시공주니어]시공주니어 생각하는 숲 재정가 세트 (전25권)
도서/음반,15930,0,15930,30,All,생일 축하해
도서/음반,25200,50,50400,31,All,기탄 사고력 수학 세트 외 시리즈 선택(기탄수학/큰수학/국어/한글/영어/한자/떼기시리즈/영역별수학)
도서/음반,15930,0,15930,32,All,동동동 북치고 랄랄라 노래하고(New)
도서/음반,97200,0,97200,33,All,고 녀석 맛있겠다 세트 (전15권+부록)  - 세이펜 호환 버전 / 정가인하 세트 (세이펜별도구매)
도서/음반,28000,50,56000,34,All,시매쓰 빨라지고 강해지는 이것이 연산이다 D단계 세트 (전4권)
여행,129000,0,129000,2,여행소품,[패스트캠프]패스트캠프 오페라스위트 원터치텐트 + 와이드 타프 익스텐션
여행,1900000,0,1900000,3,여행소품,파워뱅크A인산철배터리 리튬인산철 400A 주행충전
여행,276950,48,539900,4,여행소품,[삼성전자][베이직][KT 기기변경] 갤럭시 S21 5G / 공시지원 / 24개월약정 / 현금완납
여행,24000,36,38000,5,여행소품,와이파이도시락 국내데이터 30GB / NO약정 기간연장가능 30일렌탈 / 포켓와이파이 에그대여 무선인터넷
여행,17500,0,17500,6,여행소품,정품 캐논 PCC-CP400 카드카세트 셀피CP1300 RP-108
여행,88000,0,88000,7,여행소품,Alpicool 알피쿨 T모델 야외전용배터리 15600mAh
여행,92000,0,92000,8,여행소품,2021년 최신제품 CARTOUR TW/TWW/ENX냉장고 전용 탈착식 배터리
여행,59000,0,59000,9,여행소품,JW피싱 서프스탠드 1202 릴낚시 삼각대 원투거치대
컴퓨터/전자,261000,13,300000,28,All,[애플][국내정품] 애플 에어팟 프로 무선 충전 MWP22KH/A
컴퓨터/전자,381290,9,419000,29,All,[애플]애플워치SE 44mm GPS 알루미늄 케이스 MYDQ2KH/A
컴퓨터/전자,24700,4,25900,30,All,[대웅모닝컴]대웅 가정용 스탠드선풍기  신제품출시_CZ-B3978LS
컴퓨터/전자,17300,0,17300,31,All,[큐씨와이]QCY T13 블루투스 무선 이어폰 화이트 2021최신형
컴퓨터/전자,999000,0,999000,32,All,[삼성전자]846L 양문형냉장고 RS84T5041M9 푸드쇼케이스 설치배송
컴퓨터/전자,152000,0,152000,33,All,[알피쿨]Cartour알피쿨 K25모델 독일콤프
컴퓨터/전자,27900,0,27900,34,All,비비딕 바퀴 개미 쥐 해충 벌레 초음파퇴치기 일반형
컴퓨터/전자,49900,3,51970,35,All,[샤오미](한글판 국내배송)샤오미 미밴드6 공식수입 1년무상AS
가구/침구,29900,62,79900,27,All,[코쉬]여름 시어서커/차렵이불+패드+베개커버 세트 모음
가구/침구,9900,50,19900,28,All,[데일리콤마]데일리콤마 스누피 디퓨저 100mlx3 /여름 디퓨져 특가
가구/침구,22900,39,38000,29,All,시원하고 쾌적한 여름 시어서커 침대패드/카페트 패드
가구/침구,34000,0,34000,30,All,[에이블루]NEW 커블체어 와이더 바른자세 의자 jj
가구/침구,8900,69,29600,31,All,[쁘리엘르]발매트 주방매트 욕실 현관 거실 순면 자카드
가구/침구,41240,0,41650,32,All,[금호전기]21년형/ 번개표 넉다운 KKD-2200 SK 포충/ 해충퇴치
가구/침구,15900,70,53000,33,All,[리브맘]2021년 시원한 여름 침대 쿨매트 특대형/중형 쿨방석
가구/침구,37900,0,38000,34,All,[국민가구]리움베이직/디자인 1000/1200/1400 컴퓨터/사무용책상
가구/침구,24900,3,25900,35,All,[아이닉스]순면 누빔 침대매트리스커버 침대커버 방수커버 패드
가구/침구,10,66,30,36,All,[아라크네]콤비블라인드 롤스크린/브라인드/암막/커튼/커텐/거실
가구/침구,9900,60,24900,37,All,[코코도르]라벤더디퓨저/여름디퓨저/선물추천/카드형디퓨저
스포츠/자동차,24000,70,80000,27,All,[콜핑]콜핑 여름 신상 특가 할인전 반팔티/바지/조끼
스포츠/자동차,24110,17,29400,28,All,[아디다스]1/2 쇼트 3S FT2877 FT2884
스포츠/자동차,48980,0,48980,29,All,[이고진] 스텝퍼 계단오르기 운동 블랙핑크 (8320)
스포츠/자동차,15000,25,20000,30,All,[머렐](신세계마산점)[머렐] 남여 데오도란트 냉감 반팔 티셔츠 균일가 12종 5219TP215 5219TP219 5219TZ216 5...
스포츠/자동차,40670,17,49000,31,All,[아이더]{한소희 플리스자켓} MONGK (몽크) UNI 남녀공용 플리스 자켓 DMU21193
스포츠/자동차,35910,10,39900,32,All,[카르닉]캠핑체어 낚시 간이 야외 캠핑용품 1+1폴딩의자(1인용)
스포츠/자동차,4500,70,15000,33,All,기능성 남자 쿨링 티셔츠 헬스복 기본티 반팔티
스포츠/자동차,72980,24,97300,34,All,[컬럼비아][컬럼비아] 소자 30L 플러스 백팩 YU0393
스포츠/자동차,29900,60,74750,35,All,[아디다스]나이키外 상하의 세트/반팔/반바지/유니폼/단체복
스포츠/자동차,39000,50,78000,36,All,[수페르가](20%+5%) 수페르가 외 결산세일 뮬/샌들/슬라이드
스포츠/자동차,17900,69,59600,37,All,아디다스/버켄스탁 슬리퍼/실내화/샌들/여름슈즈 특가
생활/주방/건강,26800,24,35700,27,All,[나무야나무야]나무야 도톰한 3겹데코 30m 30롤 3팩/화장지/휴지
생활/주방/건강,12900,50,25800,28,All,[페리오]칫솔 쿠폰가7490원 이지클리닉 초극세모칫솔 30입+캡15
생활/주방/건강,34900,0,34900,29,All,[유한킴벌리]크리넥스3겹 순수소프트37MX24롤X2팩
생활/주방/건강,9900,9,10900,30,All,탄냄비수세미 / 찌든때수세미 5개
생활/주방/건강,19200,60,48000,31,All,[오랄비]오랄비 잇몸케어 고탄력 초미세모 잇몸전문칫솔 12입 s
생활/주방/건강,33900,0,33900,32,All,에티카 보건용 마스크 KF94 중/대형 40매
생활/주방/건강,12900,66,38700,33,All,[그리니]그리니 프리미엄 아기물티슈 블루 100매 X 20팩 캡형
생활/주방/건강,23900,25,31900,34,All,[미래생활]미래생활 순수PURE천연펄프 25m 30롤 x 3팩
생활/주방/건강,11900,60,29750,35,All,[피죤]섬유유연제 3100ml x3개 핑크
생활/주방/건강,28900,0,28900,36,All,[아르떼(Arte)]아르떼 새부리형 마스크 KF94 100매 화이트 개별포장
생활/주방/건강,17900,66,53700,37,All,[살림백서]살림백서 제습제 520ml 24개입 옷장 습기제거제
